8Ojmhm3Aqkw,3.4464974216,1.47872582966,120,54
8OXl_e0T9U4,4.72727267766,2.20366029296,132,178
yX40W9NgDSs,2.51258355926,1.07531488748,380,18
yXqJWa6ADeM,3.21793004037,1.40467301785,6,49
yXazfxHjzqw,4.99443008544,1.90201457359,148,82
yXcgtGqB3rM,3.52437971328,1.40923512494,0,50
yXge3u3oK2s,3.45615203439,1.72599193697,2,54
yX-BMXQuKBo,3.1007548347,1.3509902595,150,64
NdD5AhGpOqc,2.94036166281,1.2019132504,0,13
Ndb1wU0Svsk,3.29033132989,2.24344872,137,296
NdtH9rpS0-A,3.22765413012,1.6077646545,288,25
Nd1kK-02OQw,3.69403019312,1.4642708934,484,24
NdE1WfzQ5io,3.63349496302,2.15257349354,111,157
NdWgdNqN5P0,3.70479663884,1.75330072743,132,61
NdOZ_jntRvo,3.21745465327,1.51571566352,400,19
NdZPLLsM8r0,3.59127526724,1.8086281898,1,61
LJLU-x-Nh1U,4.29881822217,2.02737143393,37,131
LJDUpxzoMVg,3.47976627345,2.10218127399,110,192
LJApw51t-U4,3.36982116071,1.48868220324,273,36
LJBjvcYSnPM,0,0,719,0
LJOBhsrpSU0,3.58757667129,1.5538630912,0,54
LJS-5eECDFc,3.79911949167,2.13268508595,643,22
LJ3BwaI4B-8,3.38416288152,1.4081547081,0,12
2KfEBsat-GM,3.17217544416,1.46285115193,435,61
2KhvHfrWCPc,4.19563956318,1.86003350196,10,96
2KfTlUCo-as,3.92899999206,1.88859955142,48,177
2KzjA-0hiUo,3.73458859676,1.97638140167,247,80
2K9WOgmPGEE,1.4798194812,0.586567802128,560,7
-dw4nMZdEhU,3.96261566652,1.88200806329,0,82
-dtNQTPrfp0,3.59549896152,1.8439588894,72,66
-dJ7-HGSbVg,3.5583052413,1.26478623271,6,20
-d2CjavfQDI,4.06169270078,1.72646598269,41,91
02vKM9C00-o,3.04196779191,0.995093527234,5,43
02befAMwXIw,3.54601865324,2.08729111203,144,98
02ZJHJcs7Gk,4.46074664246,1.71528422831,1,32
02uWYDj-lcI,3.63927549325,1.56613862081,352,38
029I-T-oJfw,3.96239909142,1.93588994533,14,126
-N4-QxLV2gQ,3.59673536591,2.28552003293,295,133
-NVNszbj6Lk,3.78778979392,1.71153058645,58,96
-NHnosRvYzU,3.72725898423,2.0325821842,0,114
-NESmHTSFio,2.95467819052,1.57342541021,297,33
-NQEsJI05Fc,4.15341081657,1.91777654496,151,85
-NWif1ylm18,3.2091195656,1.45699494374,103,56
Yn8PHx-UBWI,3.74464689621,2.45688798274,596,46
YnYj5XMQtg8,3.86530602271,2.00242995454,105,128
YnKWAwP3iwc,3.19571504235,1.71813007131,54,92
YnxsuZUmcu4,3.82888856221,1.41262273293,17,35
ZZqSXvKFT2o,4.08144194358,2.1544499285,70,158
ZZ3UhMCyxCM,3.8465568258,1.94840693285,126,151
ZZDiE1oOhnM,3.63455227906,1.76326852899,12,48
ZZ5l8GZ4154,3.20669314703,1.6721263154,0,71
ZZM1hUe3Q2I,3.02035071832,1.24993229707,32,40
ZZGxCu3VcLQ,3.68599597776,1.82347033397,108,214
rHeS_vymtME,2.86209732395,1.58700688854,376,10
rHznV27UTXE,3.8843058834,1.55413780867,207,84
rHrKdziflIY,3.71086086656,1.5698409577,141,43
rHmpDCrU4O8,3.79039096643,2.08593189151,16,136
rHp_B8DA_88,3.52038857043,1.95767541235,98,62
rHVt7JFP1RA,4.04865053559,2.08450644307,63,179
rHCgd4uvCmU,3.50086739481,1.49596742026,116,48
xwvIjsCmUpI,2.74083011338,1.06614573784,0,10
xw60w1fMTzU,3.85995719554,1.77788197896,4,96
xwKSCmlg0EA,4.6004477417,1.56610673244,77,21
xw88Fi5etcA,3.32776627965,1.91959186251,371,83
xwsUGLE84uA,3.71838039297,1.11721580912,0,9
UNK0aYWIqCU,3.79056905298,1.7077731715,0,44
UNtOcw1vXLU,3.54786980304,1.28031501883,280,23
UNMRzu1yWKI,3.39906152777,1.02407677234,82,35
UNd5hqjVYJA,1.10690054427,0.264581976854,680,4
UN0JbxsTYKY,3.70503301758,1.9578481486,207,113
0E7qHzvEuyU,3.99795748516,2.13265406118,211,108
