id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,label
y9Fpyz4_T-A,0.0766362130013,0.00260626673696,3.11505366795,0.134849737233,0.129543531112,0.634632604786,0.000545125033443,0.118294663103,-23.6521908241,1.35625002269,-0.259346250109,-0.0155674688577,-0.175367402565,0.00911438334355,0.110547977777,0.0130409681712,-0.279551772151,-0.235256674503,0.04880751937,0.106683843054,-0.00476371938036,0.00111756668171,0.000994433553208,0.0011098783733,0.00107370010228,0.00201021393898,0.00155460320575,0.00152296488346,0.00150882191231,0.000794265676834,0.000953130577817,0.000886801254676,0.0010841680904,0.00127553253023,0.0442560065262,0.0032463376929,0.231326446659,0.0325587932719,0.0119534538355,0.535796500117,0.000432536425212,0.0918368971451,1.83671700247,0.645725927913,0.480017480394,0.319276059642,0.374105901691,0.247871202734,0.215746102397,0.257660062959,0.385322098297,0.316287563553,0.274866036551,0.233830036111,0.169158566364,0.00143276018063,0.00213149800907,0.00180824251719,0.00146742797653,0.00312461688038,0.00217959395341,0.00249226187348,0.00265670391651,0.0012089418439,0.00150646483493,0.00164488647321,0.0019228511712,0.00128478149388,Games
3aUfo9GUvLI,0.0523002984862,0.0840245234785,3.16520160181,0.114952480498,0.142706272115,0.353967425202,0.00628075911403,0.0578901205152,-18.5062125628,1.83398509025,0.0287672006943,0.00944383536477,0.134851778123,0.171282999737,-0.102629437899,0.255453661104,0.129170469865,-0.0669715021569,0.0385830258156,0.0704966141508,-0.00835039179532,0.000904876761723,0.00120432740013,0.00128798046001,0.00265433765136,0.00100166783421,0.000961631549821,0.00100054887373,0.00103751523489,0.00308634895056,0.00814791044475,0.00230127641524,0.00140694296675,0.00355323015038,0.0157835685672,0.025596653589,0.168517509729,0.0252970015584,0.0303339333961,0.150389399658,0.0590163646751,0.0274866207011,6.38098786911,0.536933108635,0.353165022007,0.301112955992,0.160509322207,0.187787082666,0.175527006772,0.233174072949,0.158089254244,0.224031693095,0.223157790268,0.212844148628,0.162606185435,0.00077205286727,0.00191718537583,0.000955056149518,0.00311832335499,0.00101473919015,0.000856116686549,0.00109844767129,0.00282411000267,0.00635858671308,0.0309723743466,0.00277770854819,0.00153546098589,0.0084726293421,Musics
y9gTorGyjvE,0.0705501914647,0.0188248303851,2.69999629685,0.130008343224,0.13654005973,0.527101824914,0.000568282406616,0.105630373977,-20.4330253413,1.3636485732,-0.337512450747,0.0435499311032,-0.243895536001,0.180254143796,-0.139512885779,-0.198229096671,-0.103634741521,-0.117259233225,-0.254283001276,-0.137862644751,-0.174127835594,0.00235339888519,0.00277451933351,0.00208314608152,0.00320640616269,0.00361358264755,0.00252129966947,0.00209525392614,0.00304566367535,0.00276210078708,0.00255159479097,0.00274766595073,0.00220946267178,0.00338969006174,0.0326285704183,0.0212397755598,0.566440901573,0.0545144756839,0.0394079760877,0.391604614629,0.000677467302019,0.0666263096715,2.35361644767,0.647012980638,0.67487408435,0.371683544176,0.463675695148,0.314725813716,0.327027849118,0.388419383056,0.323711913432,0.326619202222,0.298647872581,0.246154118878,0.288511868255,0.00508305920382,0.0064001750701,0.00370268246542,0.00661831520586,0.00673609246953,0.00395506702824,0.00311437573011,0.00431257289322,0.00388600791444,0.00557983853134,0.00452927283353,0.00300153960819,0.00321480957403,Games
ZCQbSVJ920E,0.0887646390662,0.00547022525357,3.04511066618,0.158589633315,0.158851663315,0.937697801143,0.000197592724671,0.151535594036,-21.7337897179,1.60233829694,0.23682161798,0.0608347318547,0.0913576180844,0.0757397059282,0.014455491912,-0.02483439469,-0.0313309894174,-0.041652144945,-0.102437991195,0.0246376641608,-0.00817502434472,0.00214087438997,0.00239318353168,0.00378197736534,0.00371155159169,0.00527282265656,0.00527370760802,0.00295173207428,0.00303085050361,0.00286459509194,0.00304229234127,0.00247326368615,0.00236663927408,0.00283158211093,0.0458118385501,0.00730670076882,0.272112885977,0.0391610581279,0.0143593663896,0.583449184824,0.00014297315795,0.102908956004,2.34945317577,0.630284654361,0.338810155345,0.221040341869,0.217906692216,0.171661189714,0.1798173103,0.140977659879,0.163658706372,0.126928595891,0.117553457533,0.132340121338,0.101244308111,0.00207198433557,0.00269671127374,0.00346519404898,0.00421894502301,0.00574405355886,0.00750850147753,0.00276501284829,0.00273046487233,0.0026533236423,0.00308390595857,0.00212276061685,0.0033951927313,0.00245365629286,News
y_wJMu4Htq0,0.039248584624,0.0374108655952,3.13858980074,0.107186248944,0.143113022519,0.229260093924,0.000517238763198,0.048592441421,-19.019900173,2.69463220389,-0.378213432715,-0.160850268705,-0.166248421601,0.278585576751,-0.08303519215,-0.00887802057319,0.0932900706633,0.040155505127,0.0529802592619,0.0825564655962,0.0677588000996,0.0016942572464,0.00159380134952,0.00342814828523,0.00382796773215,0.00333047957672,0.00278603203218,0.00350149082003,0.00342203746946,0.00342601279518,0.00273586474862,0.00277509971729,0.00184842682644,0.00276637153956,0.025029064966,0.0173031227904,0.186424270271,0.0395123728146,0.0234444329548,0.279694454085,0.000232205446512,0.0541422062753,1.66783050882,0.532123563151,0.590516156711,0.383481400311,0.334182174359,0.254973865437,0.196510218017,0.258137028817,0.156027524899,0.183555047881,0.147883090601,0.157308528783,0.162908421209,0.00187681455097,0.0017232367025,0.00306264941083,0.00353627182429,0.00360354129176,0.00288060745158,0.00356780388435,0.00353699335969,0.00388985092336,0.00374833845572,0.00365877737503,0.00236020468831,0.00149308226398,News
3LX6N49-2cU,0.0734499972465,0.0229361111931,3.11754813042,0.166974535285,0.165401904654,0.668700181419,0.0010970450817,0.119777939747,-21.0616528138,0.7758905182,-0.167185418239,0.14780854969,-0.00882678364527,0.170330304412,0.0531829988608,0.213642486885,0.225968769999,0.200228367432,0.143776240204,0.102419348899,0.0986557673999,0.000961017352159,0.000684963300868,0.00126582236604,0.000829324232982,0.0005518493419,0.000731560364841,0.000777938655045,0.00092775112736,0.000585488211892,0.00421251562223,0.000487713331966,0.000547349717039,0.00170575512968,0.0313808425127,0.0289943181218,0.205680644591,0.0499365664604,0.0385489853871,0.342110781341,0.00752833546167,0.0934967416746,4.94135797307,0.613717787523,0.66324753,0.359311240986,0.413199278698,0.339647363179,0.36288909634,0.318627924055,0.323647846458,0.259432246435,0.268509426346,0.235814774055,0.181486028433,0.00150902858212,0.000838165636606,0.00128669255011,0.000944633893397,0.000561485480788,0.00105412498846,0.00126643511983,0.00116564702829,0.000752290790767,0.0240687946734,0.000463068460228,0.000760203571096,0.00659355570119,Musics
y9GGe1GUyno,0.066697966155,0.0619307006473,3.1526917233,0.168103730309,0.162141160377,0.590640063654,0.000783402020481,0.0843864804304,-20.638366629,1.76212540631,0.739726364608,0.533682798438,0.544881467074,0.217371245759,0.186380759525,0.18275626668,-0.00176226529344,0.0721653620243,0.0455876686654,0.0427760029717,0.0339455688199,0.000616296483782,0.000587749531392,0.0019184667951,0.0019369628034,0.00180681268961,0.00215248619784,0.000650232300241,0.00141949247127,0.0006575581597,0.000669480991881,0.000723065249891,0.000711992276962,0.00148284434795,0.0391478948204,0.0402767623214,0.288287929104,0.0326839134535,0.0128886614021,0.38519782082,0.00113368865209,0.0894195348543,1.67882536445,0.491890614564,0.366829458852,0.204987519194,0.191200627888,0.24772883329,0.25061438582,0.216856621107,0.246521557264,0.269103835675,0.175058518264,0.208686989663,0.148275315384,0.000803232561161,0.000627699420705,0.0028781803776,0.00511555782203,0.00643075265604,0.00450269644309,0.001183453409,0.00501046085039,0.000893086962014,0.00176223639714,0.00109161834232,0.00211261927451,0.00266383687428,Sports
3LuM1qlnwn0,0.0753989609593,0.0764221698545,3.06845425988,0.157418087824,0.162284227104,0.71267553095,0.00468523312326,0.115540438398,-17.6827281114,1.2679458626,0.0970733758498,0.0890894480704,0.128432877996,0.253476738161,0.0938984501559,0.0560129434191,0.00166342568277,-0.129838033972,0.00517370992442,0.104378629562,-0.046193212519,0.00215646477364,0.00111001523697,0.00400672241245,0.00246720110404,0.00357705286843,0.0020721856563,0.00107344256589,0.00203061906358,0.00149741528108,0.00301912350886,0.00115869546169,0.001208590354,0.00253081801588,0.0177511886417,0.0380689086296,0.163855705751,0.0219725651865,0.015281955653,0.250967566538,0.0642922534919,0.0477848675111,2.96603641782,0.45943284363,0.435927345251,0.393517646934,0.256315719546,0.245777528157,0.252724528799,0.280389391839,0.209499666433,0.247671487792,0.280452202529,0.231130418804,0.248794296287,0.00379991874365,0.00125112404244,0.00277346553344,0.00234128278576,0.0028607653099,0.00163839130679,0.000916668208819,0.00248613645822,0.00213359791988,0.0174088864395,0.00176910280621,0.00181031631811,0.00474544125573,Musics
LKv1Nc-1RwI,0.0576161997753,0.0024775220755,2.2097969932,0.0916605782003,0.128783195432,0.154077380762,0.000892030982343,0.0495899326652,-23.1029546263,1.84466043811,-1.12507341637,-0.18961181327,-0.206554973277,0.0639148854712,-0.173123483323,-0.12325190353,-0.223507300518,-0.148002619391,-0.52360966388,-0.21728445829,-0.486419260154,0.00339629864493,0.00262193003596,0.00205813324493,0.00266093559636,0.00212612503136,0.00183253097976,0.00245887175362,0.00301645782592,0.00505213198504,0.00582641611255,0.00484240499056,0.00341503491184,0.0042539448898,0.0208222158153,0.00256419899993,0.523272780824,0.0211357538684,0.0230641265489,0.116231507674,0.000509400828318,0.0191562052155,1.69744642641,0.771902869449,0.822882742096,0.503469634792,0.334070170699,0.360851470916,0.296424850977,0.31044723108,0.300588492782,0.320044913836,0.364381232409,0.338931386434,0.389604369299,0.00462972675895,0.00363455898189,0.00269857216699,0.00388187252373,0.00427670424405,0.00241988943721,0.00384662032126,0.00426061071716,0.00926342978202,0.0099688201909,0.00725867147241,0.00521718511494,0.003591755387,News
y_CRCmjC5TY,0.0372196116975,0.00401475808573,3.25219024074,0.0900491773882,0.116701637195,0.316031085056,0.000769820659164,0.0541411564626,-22.5180954524,2.28926698208,0.0616399832207,-0.245526775435,-0.396439039556,-0.0649043783733,-0.114551719879,-0.221226513268,-0.260722021145,-0.135230298406,-0.183846545613,0.0113873889096,-0.109580789937,0.00275588040851,0.00368474349225,0.0105140785411,0.0041900176976,0.00366198964157,0.0049259539251,0.00385055813863,0.0045659391899,0.00514931454162,0.00963853571981,0.00345375639346,0.002607610732,0.00602352466422,0.0160124424726,0.00297575434686,0.155514227116,0.0245396500335,0.0272525144518,0.212747953036,0.00511615213587,0.0384829273043,5.52843745358,0.812650866677,0.305040968328,0.30194010864,0.16645582155,0.125626452289,0.139156406741,0.0940332687484,0.104746277904,0.107210312111,0.126046026482,0.0980026471759,0.0877481647866,0.00285890127831,0.00404562491699,0.0101364044142,0.00440156814361,0.00371220547741,0.00699460693165,0.00562227426043,0.0043458874781,0.00501189775004,0.0301937445346,0.00364246778091,0.00311344619837,0.0081276592815,News
zcyG958Faxg,0.0668471274375,0.0368541305874,2.74079207936,0.0906962881201,0.104395158661,0.222723607521,0.000645888007619,0.0753235247587,-18.978987964,0.390057481599,-1.62025998357,-0.254104358389,-0.499534531528,0.231565841424,-0.742222589928,-0.482365914589,-0.293788299617,-0.00382333894562,0.298630758274,0.360794085153,0.220113050354,0.00129846687561,0.00101702949002,0.0013167571108,0.00146010114732,0.00208594948288,0.00267165564032,0.0028944442553,0.00236793165487,0.00262731631174,0.00175165557615,0.00168500231791,0.00171676112252,0.00237111877778,0.0180822827911,0.0222699155773,0.295584603627,0.0126001113604,0.0151956501223,0.112610986882,0.000251564896269,0.0174691728629,1.01712733184,0.864931762351,0.587526868373,0.351158280723,0.329670098544,0.312252573419,0.405995333369,0.315572909011,0.44740004571,0.501159417428,0.439535596473,0.448394510083,0.372001333849,0.00239544136294,0.00130490294974,0.00182649826459,0.00171169913547,0.00271358600965,0.00276554001978,0.00341473685245,0.0028532778739,0.00411768072578,0.00221648015308,0.00289681716977,0.00264765332394,0.00119161819038,News
y9_TDKM3bpo,0.0465990435842,0.0442083004921,3.06690783343,0.119774040843,0.151647352837,0.305909774257,0.000356304787931,0.052051746358,-18.6792134417,1.50185680632,0.133994776824,0.380293091885,0.213160732075,0.368857200285,0.103740209737,0.0488294091683,-0.0110665052661,0.157617999501,0.0159100887337,-0.00347842308181,-0.0566092825926,0.00308242905297,0.000669290147881,0.00137496352853,0.00085208068538,0.000962729518757,0.000708978164316,0.00116435632321,0.000824801887398,0.000744106803669,0.000713053919915,0.000381808758791,0.000746701725413,0.00103042782457,0.0134456929053,0.00917078349627,0.106795404899,0.0160542289528,0.0126107687512,0.121651644082,0.000127822532333,0.0233890882857,0.429045981682,0.267588015739,0.264819411856,0.182948228563,0.153682417152,0.146136110358,0.132457465444,0.131430210299,0.131316502663,0.127022614552,0.115995036941,0.10790338245,0.0878465950656,0.00706372590015,0.000882979434617,0.00115212018172,0.000639847377338,0.00206814945565,0.000500636901512,0.000720057794701,0.000539242380401,0.00045066878438,0.000418277557763,0.000257655339324,0.000770566313227,0.00192312285263,Sports
y9YJfvjQ6O0,0.0693489364838,0.0384679776746,2.9433961601,0.126709763483,0.124797050432,0.624771631508,0.00505524462943,0.11051563681,-19.8514023384,0.222397291581,-0.586063941499,0.165171186216,0.173676739157,0.15214189851,-0.031228997269,0.0534562960301,0.148374824236,0.159506632935,-0.0529055405104,0.00112652385568,-0.0286077410461,0.00152130911056,0.00184335348264,0.0015020007311,0.00144503085441,0.001316119229,0.00116655468204,0.00116569544915,0.00108906891096,0.00158041834036,0.00310861390346,0.002134846356,0.00124992338192,0.00187878122385,0.0322527419727,0.0331006022871,0.572296476998,0.0432997322241,0.0335664809608,0.329869595897,0.0456791392043,0.0679630856231,3.08180240525,1.34392780129,1.13877499269,0.298088767776,0.27992611863,0.254208046138,0.280959461098,0.189682612243,0.203538715006,0.194478497429,0.161099937917,0.139102583122,0.141721768806,0.00193838013729,0.00351681112286,0.00215830630534,0.00169250250975,0.00142514922891,0.00120430649687,0.00152114673544,0.0011930992283,0.00304669885122,0.0131214903618,0.00206424111059,0.00120619070812,0.00366502768318,Games
y9m42jY_sSQ,0.0590247302421,0.168758322378,3.23981240423,0.107310091161,0.109028486426,0.634059444696,0.000257652840604,0.10911707841,-15.799066558,1.3814714763,0.174282284026,0.373997727807,0.174985829962,0.150115168851,0.0750389639665,0.0666995976651,-0.0251246989271,0.0251617367828,0.0680458243885,0.0472644000193,-0.0120167244747,0.00156626884651,0.00232896745338,0.00400799455524,0.00347443906749,0.00275030057066,0.00283995637824,0.00215478459099,0.00254498736754,0.00210770811313,0.0019731159368,0.00178005415776,0.00189115918096,0.0020725615678,0.0169834897471,0.082858491124,0.105244186329,0.0167238800396,0.00994855765712,0.270962938031,9.1224056425e-05,0.0401920057899,1.11654521441,0.434028086213,0.400424847747,0.255257651802,0.263466089201,0.210203202979,0.178266281848,0.168850454219,0.160608892538,0.148601946062,0.131280058415,0.111807203643,0.117454729009,0.0012558793786,0.00335250382796,0.00412498117352,0.00328907552491,0.00226560033444,0.00335509536563,0.00173270544453,0.00231783586487,0.00197467808593,0.00187445237505,0.00165769011977,0.00146282658002,0.00134457641509,Games
3LANvo-o6OY,0.0766492476567,0.064102319097,3.08294895226,0.140131612177,0.139343778431,0.656974330738,0.00174902833256,0.113862889984,-19.2534360396,1.21887123542,0.0297137715341,0.195262796744,-0.0817131211109,-0.0235555007271,-0.144530972861,0.181581499959,0.179470202285,0.0425661223028,-0.0110738526957,-0.0472774884409,-0.00545340737485,0.000641240036145,0.000721336778864,0.000810704621766,0.000917855651316,0.00127156540668,0.00105687929528,0.00127156329108,0.000580453254733,0.00108523364432,0.00353728750083,0.00104669290707,0.000882840517299,0.00144994616536,0.0305509075152,0.0432107253745,0.236433830898,0.0296223234257,0.0215374176997,0.304134453601,0.02080471033,0.0669339830705,4.45228022848,0.670992924462,0.441749141515,0.46266165182,0.332868959967,0.303091461482,0.310092094342,0.320976189154,0.272910152446,0.297859080011,0.290486550836,0.233717371849,0.19109254893,0.000554486179527,0.000705897429876,0.000590271096058,0.00193751784034,0.00175890112465,0.00110256769981,0.00265513294241,0.000687644127129,0.00124947542593,0.0183683560812,0.00104928365264,0.00102393919396,0.00509559487267,Musics
